Date,Open,Close,High,Low,Volume
2013-06-11 08:00:00,107.0,105.0,107.0,105.0,19.7625064
2013-06-11 09:00:00,105.9,106.58,106.58,105.0,197.24643063
2013-06-11 10:00:00,106.56,105.81,106.6,104.93,128.78853741
2013-06-11 11:00:00,106.94,106.32,106.94,105.40459,34.47029399
2013-06-11 12:00:00,105.84,105.99,106.09598,105.4,51.58999999999997
2013-06-11 13:00:00,106.29,106.65,107.06,106.2,181.13123649
2013-06-11 14:00:00,106.51,106.9,107.09,105.57,339.0617216000001
2013-06-11 15:00:00,106.5,107.0,107.15,106.3,86.7860604
2013-06-11 16:00:00,107.07,108.0,108.01,106.68,231.63336323999997
2013-06-11 17:00:00,107.8,107.75,107.99,107.32,247.95445710000004
2013-06-11 18:00:00,107.8,106.02,107.8,106.02,288.75918079999997
2013-06-11 19:00:00,106.04,107.19,107.23,105.94405,119.20524260000002
2013-06-11 20:00:00,107.19,107.55,108.03,106.81,145.93336044
2013-06-11 21:00:00,107.94,107.07,107.94,106.51,102.20713796000003
2013-06-11 22:00:00,107.06,107.855,107.855,107.05,135.73890145999997
2013-06-11 23:00:00,107.855,107.36,107.99,107.36,4.999999999999999
2013-06-12 00:00:00,107.07,107.14,107.32,106.51,53.87999999999999
2013-06-12 01:00:00,106.91,107.49,107.49,106.91,3.5212793999999996
2013-06-12 02:00:00,107.0,107.99,108.0,106.3936,56.21840287000001
2013-06-12 03:00:00,107.75,107.71,107.82,106.31,64.803295
2013-06-12 04:00:00,107.22,107.52,108.05,107.22,27.698063320000003
2013-06-12 05:00:00,107.22,107.28,107.7,107.13286,24.0
2013-06-12 06:00:00,107.21,106.97,107.73,106.97,46.3
2013-06-12 07:00:00,106.9,106.79,107.18,106.72,9.8848177
2013-06-12 08:00:00,106.8,106.99,106.99,106.66,62.79249636
2013-06-12 09:00:00,107.0,107.99,108.23,106.6933,109.05981849999999
2013-06-12 10:00:00,107.46,107.45,107.94,107.3,30.71585325999999
2013-06-12 11:00:00,107.45,108.78,108.78,107.45,113.33303699999998
2013-06-12 12:00:00,108.5,109.3,119.0,106.5,1248.25649017
2013-06-12 13:00:00,109.12,109.5,109.5,108.0,60.2043642
2013-06-12 14:00:00,108.97,109.0,109.39,108.93,23.0594787
2013-06-12 15:00:00,108.95,108.68,109.3,108.08,62.946250099999986
2013-06-12 16:00:00,108.68,109.55,111.18,108.4,444.1332992199996
2013-06-12 17:00:00,109.65,109.12,110.0,108.5,74.5877185
2013-06-12 18:00:00,109.65,108.4,109.66,107.29,261.30338835
2013-06-12 19:00:00,108.81,108.8,108.9,108.4,55.79607502999999
2013-06-12 20:00:00,108.85,106.5,108.85,106.3,332.38854935999996
2013-06-12 21:00:00,107.0,107.12,107.25,105.0,940.3944250200007
2013-06-12 22:00:00,107.11,106.27,107.36,105.5,442.74190232000007
2013-06-12 23:00:00,106.43,106.68,106.75,105.63,109.05480649999998
2013-06-13 00:00:00,106.28,105.9,108.0,105.8941,408.2780048299999
2013-06-13 01:00:00,107.22,107.25,107.9,107.22,13.655980000000001
2013-06-13 02:00:00,107.47,107.9,107.9,107.22,30.029999999999998
2013-06-13 03:00:00,107.43,108.2,109.14,107.43,249.90276308000006
2013-06-13 04:00:00,108.19,108.36,108.36,108.04,6.0
2013-06-13 05:00:00,108.43,108.0,108.43,108.0,7.5
2013-06-13 06:00:00,108.29,107.48,108.33,107.40259,34.25356032000001
2013-06-13 07:00:00,107.47,107.5,107.5,107.3,2.0399999999999996
2013-06-13 08:00:00,107.91,107.94,107.94,107.69,20.33
2013-06-13 09:00:00,108.14,108.41,108.41,108.14,63.01432809999999
2013-06-13 10:00:00,108.39,107.92,108.39,107.81,16.872634
2013-06-13 11:00:00,108.28,107.8,108.28,107.8,43.58406891
2013-06-13 12:00:00,107.92,107.2,107.92,107.0,117.99999999999996
2013-06-13 13:00:00,107.16,107.0,107.53,107.0,29.540000000000013
2013-06-13 14:00:00,106.81,107.0,107.5,106.64335,130.13202351
2013-06-13 15:00:00,107.0,106.3,107.0,106.3,130.32967434999998
2013-06-13 16:00:00,106.8,106.7,107.12,104.95504,342.10342788
2013-06-13 17:00:00,105.87,107.06,107.06,105.87,20.095454499999995
2013-06-13 18:00:00,106.42,107.2,107.2,106.41,142.16526929999998
2013-06-13 19:00:00,107.52,107.75,107.90779,107.49,83.87388856999999
2013-06-13 20:00:00,107.21,106.03,107.21,106.03,166.21692652000004
2013-06-13 21:00:00,106.06,99.9,106.83,99.9,1458.999558160001
2013-06-13 22:00:00,100.0,103.4,103.51,95.0,2060.228738040001
2013-06-13 23:00:00,103.17,102.0,103.17,99.9,236.67114077999994
2013-06-14 00:00:00,101.86,98.01,102.9,97.9,738.6589962600002
2013-06-14 01:00:00,102.15,100.8,102.32221,99.54,160.96084100000002
2013-06-14 02:00:00,100.49,99.87,101.22,99.82,203.58507050000003
2013-06-14 03:00:00,100.1,99.07,102.44,99.0,107.05673594000002
2013-06-14 04:00:00,99.64,98.62,100.0,98.0,490.16606365000007
2013-06-14 05:00:00,100.01,99.94,100.84,99.18,114.10234396000001
2013-06-14 06:00:00,100.47,101.22,103.0,100.45,350.62062080999993
2013-06-14 07:00:00,101.21,102.0,103.1,101.21,296.3964122999999
2013-06-14 08:00:00,101.5,101.89,101.91,100.71,52.4211959
2013-06-14 09:00:00,101.55,102.0,102.07,100.32,53.091645600000035
2013-06-14 10:00:00,102.0,101.06,102.14,101.05,125.9968279
2013-06-14 11:00:00,101.06,101.5,101.67,100.67,65.73759469999997
2013-06-14 12:00:00,101.61,99.2,101.79,99.13,226.17489008999996
2013-06-14 13:00:00,99.21,100.33,100.5,98.0,1088.2290615900006
2013-06-14 14:00:00,99.15,100.0,101.18,99.02,531.5350307999997
2013-06-14 15:00:00,100.5,98.56,100.5,98.56,107.0220047
2013-06-14 16:00:00,99.32,99.61,99.98,98.75,24.497638000000002
2013-06-14 17:00:00,99.6,99.6,100.28,99.3,186.3114756
2013-06-14 18:00:00,99.72,100.33,100.99,99.23,112.69374000000002
2013-06-14 19:00:00,100.42,100.62,100.92,99.99,63.8563493
2013-06-14 20:00:00,99.53,98.0,107.36,97.0,88.43008350000001
2013-06-14 21:00:00,98.3,98.0,98.71,97.77,77.2
2013-06-14 22:00:00,98.02,98.41,98.59,97.85,13.134361499999999
2013-06-14 23:00:00,99.65,99.0,99.79,99.0,17.8
2013-06-15 00:00:00,99.01,97.1,99.01,96.22,47.89527
2013-06-15 01:00:00,97.95,98.34,99.0,97.32,66.10480960000001
2013-06-15 02:00:00,98.34,98.96,99.99,98.34,76.02257280000002
2013-06-15 03:00:00,98.97,99.05,99.78,98.97,23.346999999999998
2013-06-15 04:00:00,99.04,99.4,99.41,98.0,14.7859163
2013-06-15 05:00:00,99.5,99.28,99.77,98.3,46.15390000000003
2013-06-15 06:00:00,98.96,98.07,99.2,97.3,67.11785070000002
2013-06-15 07:00:00,98.1,98.23,98.5,97.1,138.29400000000004
2013-06-15 08:00:00,98.0,98.85,99.6,97.4,154.62941310000002
2013-06-15 09:00:00,100.0,98.39,100.0,98.39,122.4687621
2013-06-15 10:00:00,98.88,101.21,102.0,98.88,404.57285018
2013-06-15 11:00:00,101.22,101.98,104.0,100.88,776.1178319800002
2013-06-15 12:00:00,102.14,101.48851,102.21,101.48851,17.610000000000003
2013-06-15 13:00:00,101.48851,100.75,101.69,100.0,60.65101570000002
2013-06-15 14:00:00,100.25,100.5,100.81,100.0,41.28730910000001
2013-06-15 15:00:00,100.3,100.5,100.89,100.11,75.466813
2013-06-15 16:00:00,100.52,100.13,100.94,100.0,29.55930785
2013-06-15 17:00:00,99.97002,99.97002,99.97002,99.97002,0.1
2013-06-15 18:00:00,100.5,99.94,100.51,99.94,3.87
2013-06-15 19:00:00,99.85014,99.42,100.33,99.42,115.50654750000001
2013-06-15 20:00:00,99.76,99.75,100.49038,99.75,39.5643
2013-06-15 21:00:00,99.75,100.7,100.7,99.75,5.040521
2013-06-15 22:00:00,100.6,100.31,100.62,99.75,56.68989850000001
2013-06-15 23:00:00,99.76,99.42,100.24,99.42,14.993
2013-06-16 00:00:00,99.43,100.25,100.26,99.42,44.91117257
2013-06-16 01:00:00,99.98,99.99,99.99,99.98,10.0
2013-06-16 02:00:00,99.99,99.55,100.0,99.5,107.733
2013-06-16 03:00:00,99.43,100.0,100.0,99.43,66.9976322
2013-06-16 04:00:00,99.75,100.08,100.08,99.75,73.0023678
2013-06-16 05:00:00,99.99,99.46,99.99,99.46,1.2849776
2013-06-16 06:00:00,99.4,99.4,99.4,99.4,3.6450224
2013-06-16 07:00:00,99.99,99.52,100.0,99.52,4.4
2013-06-16 08:00:00,99.58,100.67,100.67,99.57,117.36999999999998
2013-06-16 10:00:00,100.82,99.82,101.1,99.82,48.828408100000004
2013-06-16 11:00:00,99.5,99.3,99.5,99.25,10.045296599999999
2013-06-16 12:00:00,100.11,99.99,100.11,99.99,5.37
2013-06-16 14:00:00,99.96,99.8,101.0,99.8,160.6412784
2013-06-16 15:00:00,99.45,100.58,100.58,99.45,3.3899999999999997
2013-06-16 16:00:00,100.2,101.04,101.04,99.9,11.660825
2013-06-16 17:00:00,100.9,100.44,101.1,99.83,42.69757499999999
2013-06-16 18:00:00,100.53,100.3,100.53,99.9,15.021579999999998
2013-06-16 19:00:00,99.86,100.1,100.1,99.86,1.0
2013-06-16 20:00:00,100.1,100.09,100.1,99.11,227.93375930000013
2013-06-16 21:00:00,100.04,99.8,100.04,99.1,78.25285280000001
2013-06-16 22:00:00,99.8,99.5,99.87,99.28,22.934400999999994
2013-06-16 23:00:00,99.53,99.0,99.91,98.66,135.0900228
2013-06-17 00:00:00,99.0,99.455,99.455,98.74,36.4221506
2013-06-17 01:00:00,99.0,98.78,99.49,98.7,35.20478999999999
2013-06-17 02:00:00,98.9,99.5,99.5,98.7,51.65542069999999
2013-06-17 03:00:00,99.54,99.0,99.921,99.0,78.798745
2013-06-17 04:00:00,98.92,99.1,99.42,98.5,31.756278499999997
2013-06-17 05:00:00,99.15,98.97,99.42,98.3,136.31587929999998
2013-06-17 06:00:00,99.41,99.98,100.0,99.41,28.66
2013-06-17 07:00:00,99.89,99.4,100.53,99.0,24.041694999999997
2013-06-17 09:00:00,100.0,100.0,100.29,99.5,7.013315
2013-06-17 10:00:00,100.02,99.98,100.05,99.0,92.47
2013-06-17 11:00:00,100.0,100.41,100.7,100.0,14.62
2013-06-17 12:00:00,100.35,100.79,100.99,99.56,78.13278231999999
2013-06-17 13:00:00,100.26,100.81,100.81,100.09,10.78
2013-06-17 14:00:00,100.21,101.0,101.0,100.0,12.014000000000001
2013-06-17 15:00:00,100.24,100.49,100.8,99.5,22.430000000000003
2013-06-17 16:00:00,100.07,100.97,101.01,100.07,40.7676306
2013-06-17 17:00:00,100.2,100.0,100.2,99.8,77.91358735000003
2013-06-17 18:00:00,100.05,100.54,100.54,99.58,176.287685
2013-06-17 19:00:00,101.0,101.0,101.0,101.0,38.8207832
2013-06-17 20:00:00,100.64,100.0,100.67,99.75,182.342735
2013-06-17 21:00:00,100.19,100.07,100.49,99.5,90.98377529999998
2013-06-17 22:00:00,100.03,100.22,100.22,100.03,11.49
2013-06-17 23:00:00,100.11,100.49,100.5,100.11,7.518955
2013-06-18 00:00:00,100.39,100.42,100.42,100.04,22.243724779999997
2013-06-18 01:00:00,100.45,100.65,100.9,100.45,28.7575606
2013-06-18 02:00:00,101.29,101.22,101.97,100.62,45.677159599999996
2013-06-18 03:00:00,102.28,101.87,102.28,101.63,36.3505626
2013-06-18 04:00:00,101.65,101.93,101.93,101.65,1.6561924
2013-06-18 05:00:00,101.93,102.85,102.9,101.93,185.58670094
2013-06-18 06:00:00,102.9,102.07,103.0,102.07,216.27390999999994
2013-06-18 07:00:00,102.3,101.15,102.3,101.15,97.28730501
2013-06-18 08:00:00,101.58,102.95,103.51,101.5,145.0358746000001
2013-06-18 09:00:00,102.84,103.73,103.73,102.82,19.945075400000004
2013-06-18 10:00:00,103.99,104.0,104.59,103.0,262.86031343
2013-06-18 11:00:00,104.0,105.15,105.15,103.0,476.86686283
2013-06-18 12:00:00,105.12,106.19,107.0,104.82,336.3112074000001
2013-06-18 13:00:00,105.9,106.68,108.5,105.9,1502.974239520001
2013-06-18 14:00:00,107.21,106.91,107.89,105.97,261.29953080000007
2013-06-18 15:00:00,106.9,106.49,107.09,105.78,208.5928576299999
2013-06-18 16:00:00,105.95,106.97,106.97,105.93,31.655229370000008
2013-06-18 17:00:00,106.4,105.53,107.02,104.61,607.8747509899999
2013-06-18 18:00:00,105.55,105.53,106.63,104.0,351.78227790000017
2013-06-18 19:00:00,105.8,105.5,106.78,105.0,192.01876989999997
2013-06-18 20:00:00,105.55,104.5,105.79,103.7,409.6817975
2013-06-18 21:00:00,104.26,103.19,105.1,99.99,313.2423363799999
2013-06-18 22:00:00,103.18,103.6,105.0,102.82,242.57050256000036
2013-06-18 23:00:00,104.11,104.12,104.60449,104.01,72.55943559999999
2013-06-19 00:00:00,104.49,103.81,104.49,103.72,26.399340469999984
2013-06-19 01:00:00,103.68,103.65,103.68,103.0,43.1907421
2013-06-19 02:00:00,104.1,103.6,104.20409,103.6,57.8123644
2013-06-19 03:00:00,104.18,104.38,104.65,104.0,50.016219299999996
2013-06-19 04:00:00,104.39,103.83,104.39,103.83,14.19432335
2013-06-19 05:00:00,104.69,105.45,105.45,104.0,124.01406606
2013-06-19 06:00:00,104.77,106.4,106.8,104.67,401.93568416000016
2013-06-19 07:00:00,105.96,105.51,106.54,105.0,251.18938271999994
2013-06-19 08:00:00,104.98,105.54,105.96,104.98,58.181698299999994
2013-06-19 09:00:00,105.71,107.1,107.1,105.01,87.81945827999998
2013-06-19 10:00:00,106.42,106.11,107.5,105.0,171.21750679999985
2013-06-19 11:00:00,107.0,106.2,107.0,105.85,177.37271734000004
2013-06-19 12:00:00,106.51,106.38,106.91,106.19,22.20563315
2013-06-19 13:00:00,106.49,105.86,106.49,104.55,47.464420199999985
2013-06-19 14:00:00,105.44,106.68,106.68,105.44,34.49685891999999
2013-06-19 15:00:00,106.72,106.9,107.0,106.67,40.80923189999999
2013-06-19 16:00:00,106.51,105.0,106.51,105.0,154.8194627000001
2013-06-19 17:00:00,105.12,105.98,106.0,105.08,155.47379948
2013-06-19 19:00:00,105.0,105.67,105.67,104.6,131.29999999999998
2013-06-19 20:00:00,105.6,104.74,105.6,104.72,16.3860936
2013-06-19 21:00:00,105.64,104.3,105.8,104.12,108.37101639999999
2013-06-19 22:00:00,104.9,105.20509,105.34,104.44,5.05029
2013-06-19 23:00:00,104.54,104.99,105.85,102.99,650.6262506100003
2013-06-20 00:00:00,104.83,104.67,105.68,104.67,13.4167716
2013-06-20 01:00:00,104.98,105.3,105.3,104.97,4.8177016
2013-06-20 02:00:00,105.3,105.73,105.74,104.81,15.62105922
2013-06-20 03:00:00,105.73,105.31,105.755,105.03,6.3410221999999985
2013-06-20 06:00:00,104.95,105.9,106.0,104.88,381.0
2013-06-20 07:00:00,105.0,106.7,108.0,105.0,231.81906762999992
2013-06-20 08:00:00,106.31,105.84,106.7,105.8,54.360089810000005
2013-06-20 09:00:00,105.83,107.21,107.89,105.83,251.3696977000001
2013-06-20 10:00:00,107.87,105.96,107.88,105.84415,122.68916603
2013-06-20 11:00:00,106.43,107.28,108.0,106.43,115.11955668
2013-06-20 12:00:00,107.33,107.35,107.39,106.75,91.869612
2013-06-20 13:00:00,107.37,106.5,107.58,105.23,387.7195205
2013-06-20 14:00:00,106.4,105.8,107.89,104.89,263.64201477999995
2013-06-20 15:00:00,105.7,106.0,107.7,105.31,850.6701961699996
2013-06-20 16:00:00,106.48,106.49,106.57646,105.5,172.71404911000005
2013-06-20 17:00:00,106.49,107.02,107.5,105.58,103.56306231000002
2013-06-20 18:00:00,106.13,107.47,107.55,106.13,166.835243
2013-06-20 19:00:00,107.2,106.01,107.48,106.01,182.16253483000006
2013-06-20 20:00:00,106.37,106.22,106.96,105.55,306.0370280599999
2013-06-20 21:00:00,106.3,104.95,106.31,103.0,730.1562984300002
2013-06-20 22:00:00,104.61,105.47536,105.76,102.38,899.8305639200006
2013-06-20 23:00:00,105.37,104.55,106.03,102.9,228.40219789
2013-06-21 00:00:00,103.0,102.77,104.99,101.0,546.95500639
2013-06-21 01:00:00,103.56,103.0,104.47,91.0,916.0461626399999
2013-06-21 02:00:00,103.0,103.79,103.88,100.0,113.97851521000003
2013-06-21 03:00:00,103.48,100.84,105.0,98.56,572.38000239
2013-06-21 04:00:00,99.2,100.69,103.5,96.0,338.08970355999986
2013-06-21 05:00:00,100.64,101.98,102.06,100.61,349.41509187999986
2013-06-21 06:00:00,101.98,103.38,104.2,100.99,162.27132719999997
2013-06-21 07:00:00,103.38,102.99,103.4,101.76,148.47256663000005
2013-06-21 08:00:00,102.53,103.0,104.46,102.19,99.48025310000004
2013-06-21 09:00:00,103.0,101.5,103.55,100.5,220.72989139999996
2013-06-21 10:00:00,101.54,102.08,103.04,101.41858,61.35153320000005
2013-06-21 11:00:00,102.32,102.58,102.76,102.0,59.318
2013-06-21 12:00:00,102.01,99.3,102.66255,99.0,380.96216742
2013-06-21 13:00:00,99.31,100.4,100.92,98.5,384.12008282
2013-06-21 14:00:00,100.67,101.48,102.5,100.6,160.17863496999996
2013-06-21 15:00:00,100.81,101.3,101.66,100.29,70.75810042999993
2013-06-21 16:00:00,100.63,102.0,102.5,100.63,45.2168025
2013-06-21 17:00:00,102.5,101.87,102.5,101.7,34.347545929999995
2013-06-21 18:00:00,101.73,101.84,102.58,101.68831,82.13495299999998
2013-06-21 19:00:00,101.83,102.278,102.96,101.13,501.78810304
2013-06-21 20:00:00,101.86,101.05,102.42,101.05,6.032536799999999
2013-06-21 21:00:00,101.49,102.7,102.7,101.04,112.75354414999997
2013-06-21 22:00:00,102.7,101.56,103.0,101.56,203.0709674
2013-06-21 23:00:00,101.02,101.29,101.97186,101.01,14.3425034
2013-06-22 00:00:00,101.29,101.01,101.47,100.98,4.8695987
2013-06-22 01:00:00,101.47,101.5,101.58147,101.12,230.84121052
2013-06-22 02:00:00,101.43,101.41,102.06,101.41,14.239981299999995
2013-06-22 03:00:00,101.66,101.33,101.66,101.33,8.683418699999999
2013-06-22 04:00:00,101.32,100.98,101.32,100.98,10.69408573
2013-06-22 05:00:00,101.2,100.83,101.33,98.5,12.258148079999996
2013-06-22 06:00:00,100.83,100.9,100.9,100.0,128.10000000000002
2013-06-22 07:00:00,100.51,100.24,100.6,100.2,15.612167999999997
2013-06-22 08:00:00,100.29,100.65,100.65,100.233,13.000000000000002
2013-06-22 09:00:00,101.3,100.88,101.4,100.17,14.759999999999994
2013-06-22 10:00:00,100.17,99.3,100.2,98.65,250.1931593
2013-06-22 11:00:00,99.3,99.34,100.6,98.49,76.47729851
2013-06-22 12:00:00,99.86,99.21,99.86,99.21,9.57302809
2013-06-22 13:00:00,99.95,100.69,102.4,99.8,99.95631041999994
2013-06-22 14:00:00,101.22,99.99,101.22,99.5,207.4918192000001
2013-06-22 15:00:00,99.99,99.82,100.7,99.69,88.01986949999997
2013-06-22 16:00:00,99.83,100.96,102.13,99.8,46.8343
2013-06-22 17:00:00,100.96,101.13,101.15,100.02,41.560406500000006
2013-06-22 18:00:00,100.95,101.42,101.44,100.11,36.9846464
2013-06-22 19:00:00,100.4,100.0,101.37,100.0,16.707418
2013-06-22 20:00:00,100.02,99.98,100.6,99.97,12.195579799999997
2013-06-22 21:00:00,99.94,100.2,100.4,99.77,13.899455999999994
2013-06-22 22:00:00,100.2,99.6,100.27,99.5,33.27223660000002
2013-06-22 23:00:00,99.6,100.23,100.23,99.55,4.194252799999996
2013-06-23 00:00:00,100.0,100.5,100.6,100.0,14.0131225
2013-06-23 01:00:00,100.05,99.53,100.05,99.53,8.9416745
2013-06-23 02:00:00,99.53,98.7,99.6,98.7,205.43790636
2013-06-23 03:00:00,98.85,99.08,99.7,98.6,22.1592367
2013-06-23 04:00:00,99.01,101.5,101.5,99.0,171.28939179999995
2013-06-23 05:00:00,100.67,101.01,101.01,100.67,7.611770900000001
2013-06-23 06:00:00,100.64,100.11,101.1,100.11,13.00568406
2013-06-23 08:00:00,100.94,100.93,100.94,100.93,2.4399999999999995
2013-06-23 10:00:00,100.76,100.76,100.76,100.76,0.2348678
2013-06-23 11:00:00,101.0,101.0,101.0,101.0,6.42
2013-06-23 12:00:00,100.53,100.52,100.53,100.52,4.85
2013-06-23 14:00:00,100.5,100.14,100.51,100.1,3.6353553
2013-06-23 15:00:00,100.2,100.5,100.5,100.19,4.6
2013-06-23 16:00:00,100.0,100.0,100.8,99.75,45.514677840000004
2013-06-23 17:00:00,100.01,100.01,100.01,99.73,6.659282799999998
2013-06-23 18:00:00,99.0,99.66,100.0,99.0,86.28256859999999
2013-06-23 19:00:00,100.4499,100.98,100.99,100.4499,9.583703899999998
2013-06-23 20:00:00,100.28,100.0,100.54043,100.0,90.48
2013-06-23 22:00:00,100.0,100.0,100.5,99.8,91.01975810000002
2013-06-23 23:00:00,100.4,100.4,100.4,100.4,2.1191036
2013-06-24 00:00:00,100.4,100.5,100.5,100.4,0.9908963999999999
2013-06-24 02:00:00,100.0,100.0,100.0,100.0,3.7
2013-06-24 03:00:00,100.51,101.05,101.05,100.51,11.9274488
2013-06-24 04:00:00,101.5,100.7,102.13,100.51,264.67951953999994
2013-06-24 05:00:00,102.0,101.4,102.0,100.9,12.400241900000001
2013-06-24 06:00:00,102.0,99.15,102.0,99.1,262.7136666199998
2013-06-24 07:00:00,99.1,100.7,101.0,98.08,161.84713520000008
2013-06-24 08:00:00,101.0,100.9,101.0,98.3011,362.0742207900001
2013-06-24 09:00:00,100.0,99.55,100.5,99.55,11.4629766
2013-06-24 10:00:00,99.61,99.0,99.61,98.31,52.57344560000001
2013-06-24 11:00:00,98.27,98.17,99.15,98.17,116.80000000000001
2013-06-24 12:00:00,98.0,96.1,98.41,95.38,493.33802589999993
2013-06-24 13:00:00,96.9,97.09,99.11,95.41,224.03160706
2013-06-24 14:00:00,96.02,98.7,98.7,95.5,98.39392714
2013-06-24 15:00:00,98.999,99.53,99.9,97.8,103.41934709999988
2013-06-24 16:00:00,99.99,97.79,100.0,97.79,142.9664664
2013-06-24 17:00:00,98.15,98.54,98.8,97.56,35.341239
2013-06-24 18:00:00,97.78,99.27,99.27,97.02,89.81449999999998
2013-06-24 19:00:00,99.27,99.15,99.27,98.19,19.6957287
2013-06-24 20:00:00,99.1,98.68,99.1,97.97,62.56827130000001
2013-06-24 21:00:00,97.8,98.6,98.6,97.8,1.1
2013-06-24 22:00:00,99.0,99.53,99.53,98.52147,122.9969429
2013-06-24 23:00:00,98.69,98.68,99.96,98.68,146.21139513999998
2013-06-25 00:00:00,99.35,98.49,99.35,98.11,35.46040000000001
2013-06-25 01:00:00,98.11,99.27,99.28,98.11,0.7857999
2013-06-25 02:00:00,98.54,99.47,100.14,98.41,327.5077265
2013-06-25 03:00:00,99.47,99.45,100.29,98.0,277.5626565999996
2013-06-25 04:00:00,99.04,100.65,100.81,99.04,368.36863681999995
2013-06-25 05:00:00,99.62,100.0,100.0,99.53,1.6
2013-06-25 06:00:00,100.0,99.98,100.34,99.81,63.67
2013-06-25 08:00:00,100.59,100.9,100.9,100.1,37.251365600000014
2013-06-25 09:00:00,100.49,100.55,100.55,99.95,52.92473479999999
2013-06-25 10:00:00,100.52,100.04,100.55,99.86,14.605265200000002
2013-06-25 11:00:00,100.05,100.0,100.7106,100.0,35.928261709999994
2013-06-25 12:00:00,100.12,99.4,100.12,99.4,41.75710000000002
2013-06-25 13:00:00,99.57,99.31,100.14888,99.31,134.63336139999998
2013-06-25 14:00:00,99.99,100.9,100.9,99.77,246.13817231999997
2013-06-25 15:00:00,100.2,99.98,100.58,99.97,10.527502999999998
2013-06-25 16:00:00,100.0,99.75,100.0,99.3,102.60984364999996
2013-06-25 17:00:00,99.45,99.17,99.87,98.0,559.8823803000001
2013-06-25 18:00:00,98.78,98.58,98.98,98.58,66.8816253
2013-06-25 19:00:00,98.58,99.0,99.7,98.29,234.60370470000015
2013-06-25 20:00:00,99.01,98.81,99.57,98.0,214.67283650000005
2013-06-25 21:00:00,98.66,98.5,98.84874,98.0,103.98251458000001
2013-06-25 22:00:00,98.35,98.32,99.0,97.5,175.79287368000007
2013-06-25 23:00:00,97.94,97.58,98.58,97.56,288.0175816
2013-06-26 00:00:00,98.5,98.6,99.2,97.69,93.53970729999986
2013-06-26 01:00:00,98.35,98.2,98.35,98.13,1.047
2013-06-26 02:00:00,98.21,98.9,100.0,97.5,106.87031208000002
2013-06-26 03:00:00,98.72,98.66,98.72,98.66,0.3
2013-06-26 04:00:00,98.51,98.22,98.61,98.0,8.84
2013-06-26 05:00:00,98.32,98.8,98.9,98.32,5.7
2013-06-26 06:00:00,98.22,98.22,98.25,98.22,3.0
2013-06-26 07:00:00,98.1,98.58,99.0,97.5,63.347275639999985
2013-06-26 08:00:00,98.0,98.5,98.63,96.99,93.35444217999999
2013-06-26 09:00:00,98.48,99.31,99.41,98.47,51.549498310000004
2013-06-26 10:00:00,99.46,99.33,99.46,98.01198,37.9816329
2013-06-26 11:00:00,98.89,99.28,99.3,98.54,54.13679947999999
2013-06-26 12:00:00,98.0,97.49,98.999,97.1,91.0072368
2013-06-26 13:00:00,97.49,98.67,98.67,97.49,67.2277084
2013-06-26 14:00:00,98.0,98.4,98.74,98.0,32.2
2013-06-26 15:00:00,98.4,98.52,99.3,97.301,194.90772270000008
2013-06-26 16:00:00,98.51,99.29,99.33,98.51,47.13237460000001
2013-06-26 17:00:00,98.39,99.2,99.6,98.35,78.57618250000002
2013-06-26 18:00:00,99.0,99.44,99.44,98.99,56.78271530000001
2013-06-26 19:00:00,99.56,98.21,99.56,98.1,158.94959404000005
2013-06-26 20:00:00,98.99,99.2,99.2,98.35,106.27769950999999
2013-06-26 21:00:00,98.4,98.41,98.87,98.31,56.93
2013-06-26 22:00:00,99.08898,98.36,99.11,98.32,25.669999999999998
2013-06-26 23:00:00,98.38,98.69,98.79,98.0,30.80000000000001
2013-06-27 00:00:00,98.01,98.4,98.72,97.7,19.03993445
2013-06-27 01:00:00,98.18,97.81,98.38,97.76,46.17832319
2013-06-27 02:00:00,98.37,97.61,98.37,97.5,30.404594900000003
2013-06-27 03:00:00,98.32,98.27,98.37,97.62,14.404044299999999
2013-06-27 04:00:00,97.69,98.1,98.1,97.29,32.0
2013-06-27 05:00:00,98.29,98.2,98.4,98.2,20.5116008
2013-06-27 06:00:00,97.7,97.7,98.47,97.5,25.735329080000003
2013-06-27 07:00:00,97.71,97.55,97.71,97.55,43.8512755
2013-06-27 08:00:00,98.11,98.35,98.37,98.1,14.0
2013-06-27 09:00:00,97.77,98.38,98.4,97.5,17.9
2013-06-27 10:00:00,98.37,98.35,98.4,97.6,73.35573800000003
2013-06-27 11:00:00,98.35,98.36,98.36,98.35,8.003984800000001
2013-06-27 12:00:00,98.36,98.28,98.36,97.71,83.20689239999999
2013-06-27 13:00:00,98.27,97.8,98.31,97.7,111.6758264
2013-06-27 14:00:00,97.75,97.4,98.26,97.4,19.3953711
2013-06-27 15:00:00,97.72,98.0,98.3,97.72,33.3178367
2013-06-27 16:00:00,98.2,97.8,98.27,97.8,57.0531977
2013-06-27 17:00:00,97.8,97.99,97.99,97.77,1.3436065
2013-06-27 18:00:00,97.7,97.89,97.9,97.0,63.30249850000001
2013-06-27 19:00:00,97.5,97.28,97.79,97.28,46.64963113
2013-06-27 20:00:00,97.28,97.26,97.33,97.18281,18.05036887
2013-06-27 21:00:00,97.69,97.5,98.0,97.35,26.856393500000003
2013-06-27 22:00:00,97.9,97.25,98.09,97.0,170.64304320000002
2013-06-27 23:00:00,97.49,96.31,97.58748,96.31,108.59524202
